Points_0,Points_1,Points_2,U_0,U_1,U_2,VectorGradient_0,VectorGradient_1,VectorGradient_2,VectorGradient_3,VectorGradient_4,VectorGradient_5,VectorGradient_6,VectorGradient_7,VectorGradient_8
-10.0913,0,23.6444,12.1069,0,1.89962,0.0708279,0,0.163648,0,0,0,0.0594221,0,-0.0712434
-9.19237,0,23.6444,12.1741,0,1.95156,0.0780187,0,0.161803,0,0,0,0.0567143,0,-0.0783406
-8.35698,0,23.6444,12.2425,0,1.99717,0.0849128,0,0.159232,0,0,0,0.0532556,0,-0.0850914
-7.58061,0,23.6444,12.3112,0,2.03653,0.0913358,0,0.155993,0,0,0,0.0491258,0,-0.0913872
-6.85911,0,23.6444,12.3794,0,2.06986,0.0972006,0,0.152187,0,0,0,0.044432,0,-0.0971429
-6.18859,0,23.6444,12.4464,0,2.09749,0.102501,0,0.147929,0,0,0,0.0392784,0,-0.102299
-5.56544,0,23.6444,12.5118,0,2.11982,0.107214,0,0.143338,0,0,0,0.0337778,0,-0.10682
-4.98633,0,23.6444,12.575,0,2.1373,0.111242,0,0.13853,0,0,0,0.0280559,0,-0.110694
-4.44814,0,23.6444,12.6357,0,2.15044,0.11459,0,0.133588,0,0,0,0.0222094,0,-0.113929
-3.94798,0,23.6444,12.6935,0,2.15972,0.117283,0,0.128613,0,0,0,0.0163459,0,-0.116555
-3.48316,0,23.6444,12.7483,0,2.16567,0.119474,0,0.123696,0,0,0,0.0105545,0,-0.118612
-3.05118,0,23.6444,12.8001,0,2.16874,0.121078,0,0.118896,0,0,0,0.00489893,0,-0.120151
-2.64973,0,23.6444,12.8486,0,2.1694,0.122205,0,0.114272,0,0,0,-0.000565608,0,-0.121228
-2.27664,0,23.6444,12.8941,0,2.16804,0.123009,0,0.109864,0,0,0,-0.00578332,0,-0.121901
-1.92992,0,23.6444,12.9366,0,2.16506,0.123269,0,0.105698,0,0,0,-0.0107291,0,-0.122226
-1.6077,0,23.6444,12.976,0,2.16076,0.1233,0,0.101775,0,0,0,-0.0154024,0,-0.122258
-1.30824,0,23.6444,13.0127,0,2.15544,0.123184,0,0.0981102,0,0,0,-0.01978,0,-0.122049
-1.02994,0,23.6444,13.0467,0,2.14934,0.122761,0,0.0947214,0,0,0,-0.0238811,0,-0.121646
-0.771312,0,23.6444,13.0781,0,2.14267,0.12221,0,0.0915908,0,0,0,-0.0276776,0,-0.121086
-0.530955,0,23.6444,13.1072,0,2.13562,0.121354,0,0.0887025,0,0,0,-0.0312019,0,-0.120405
-0.307583,0,23.6444,13.134,0,2.12832,0.12059,0,0.0860483,0,0,0,-0.0345044,0,-0.119636
-0.0999933,0,23.6444,13.1588,0,2.12089,0.122009,0,0.0835938,0,0,0,-0.0382401,0,-0.118793
-96.3741,0,25.2171,11.9916,0,0.0199413,-9.13317e-05,0,0.085623,0,0,0,0.00523717,0,0.000194334
-89.3784,0,25.2171,11.9894,0,0.0560148,-0.000654677,0,0.0857439,0,0,0,0.00528691,0,0.000706008
-82.877,0,25.2171,11.9827,0,0.0912388,-0.00133727,0,0.086252,0,0,0,0.00569393,0,0.00133696
-76.8351,0,25.2171,11.9726,0,0.127378,-0.00195423,0,0.0871472,0,0,0,0.00638043,0,0.00195525
-71.22,0,25.2171,11.9599,0,0.165562,-0.00254638,0,0.0883606,0,0,0,0.00733265,0,0.00254236
-66.0017,0,25.2171,11.945,0,0.206767,-0.00308326,0,0.0898776,0,0,0,0.00855111,0,0.00307276
-61.1522,0,25.2171,11.9288,0,0.251614,-0.00354243,0,0.0916981,0,0,0,0.0100242,0,0.00352298
-56.6453,0,25.2171,11.9118,0,0.30053,-0.00390381,0,0.0938218,0,0,0,0.0117528,0,0.00386633
-52.4568,0,25.2171,11.8948,0,0.353795,-0.00411719,0,0.0962411,0,0,0,0.0137383,0,0.00406855
-48.5644,0,25.2171,11.8785,0,0.411553,-0.00416002,0,0.098949,0,0,0,0.0159781,0,0.00408911
-44.9469,0,25.2171,11.8635,0,0.473815,-0.00397786,0,0.101945,0,0,0,0.0184644,0,0.00388234
-41.5851,0,25.2171,11.8507,0,0.540469,-0.00352766,0,0.105214,0,0,0,0.0211822,0,0.00339904
-38.4609,0,25.2171,11.8406,0,0.611277,-0.00274504,0,0.108725,0,0,0,0.0241074,0,0.00258801
-35.5573,0,25.2171,11.8341,0,0.685879,-0.00158214,0,0.112434,0,0,0,0.027206,0,0.00139844
-32.859,0,25.2171,11.8318,0,0.763799,-1.44912e-05,0,0.116295,0,0,0,0.0304334,0,-0.000217757
-30.3513,0,25.2171,11.8341,0,0.844451,0.00203853,0,0.120262,0,0,0,0.033734,0,-0.00230374
-28.0208,0,25.2171,11.8418,0,0.927154,0.00458777,0,0.124252,0,0,0,0.0370426,0,-0.00489502
-25.855,0,25.2171,11.855,0,1.01115,0.00765044,0,0.128188,0,0,0,0.0402825,0,-0.00801641
-23.8422,0,25.2171,11.874,0,1.09561,0.0112748,0,0.131995,0,0,0,0.0433711,0,-0.0116784
-21.9717,0,25.2171,11.8991,0,1.17968,0.0154478,0,0.13556,0,0,0,0.046221,0,-0.0158746
-20.2333,0,25.2171,11.9302,0,1.26248,0.0201151,0,0.138791,0,0,0,0.0487389,0,-0.0205824
-18.6177,0,25.2171,11.967,0,1.34315,0.0252672,0,0.141605,0,0,0,0.0508344,0,-0.0257619
-17.1164,0,25.2171,12.0095,0,1.42085,0.0308612,0,0.143903,0,0,0,0.0524222,0,-0.0313526
-15.7211,0,25.2171,12.057,0,1.49483,0.0367599,0,0.145617,0,0,0,0.0534304,0,-0.0372731
-14.4243,0,25.2171,12.109,0,1.56441,0.0429166,0,0.146694,0,0,0,0.0538006,0,-0.0434273
-13.2193,0,25.2171,12.1649,0,1.62904,0.0492482,0,0.147081,0,0,0,0.0534897,0,-0.0497074
-12.0993,0,25.2171,12.224,0,1.68828,0.0555998,0,0.14677,0,0,0,0.0524833,0,-0.0560003
-11.0585,0,25.2171,12.2855,0,1.74184,0.0618598,0,0.145777,0,0,0,0.0507901,0,-0.0621901
-10.0913,0,25.2171,12.3486,0,1.78958,0.0679039,0,0.144123,0,0,0,0.0484383,0,-0.0681653
-9.19237,0,25.2171,12.4125,0,1.83148,0.073688,0,0.141871,0,0,0,0.0454814,0,-0.0738295
-8.35698,0,25.2171,12.4766,0,1.86766,0.0790726,0,0.139079,0,0,0,0.0419888,0,-0.0791
-7.58061,0,25.2171,12.54,0,1.89834,0.0839817,0,0.135833,0,0,0,0.0380434,0,-0.0839109
-6.85911,0,25.2171,12.6023,0,1.92384,0.0884072,0,0.132245,0,0,0,0.0337445,0,-0.0882183
-6.18859,0,25.2171,12.6629,0,1.94454,0.0923032,0,0.128408,0,0,0,0.0291792,0,-0.0919992
-5.56544,0,25.2171,12.7214,0,1.96086,0.0957208,0,0.124396,0,0,0,0.0244431,0,-0.09525
-4.98633,0,25.2171,12.7776,0,1.97327,0.0985611,0,0.120285,0,0,0,0.0196338,0,-0.0979819
-4.44814,0,25.2171,12.8311,0,1.98222,0.100823,0,0.116151,0,0,0,0.0148174,0,-0.100219
-3.94798,0,25.2171,12.8818,0,1.98816,0.102678,0,0.11207,0,0,0,0.0100628,0,-0.101996
-3.48316,0,25.2171,12.9297,0,1.99152,0.104121,0,0.108096,0,0,0,0.00542941,0,-0.103356
-3.05118,0,25.2171,12.9746,0,1.9927,0.105159,0,0.104266,0,0,0,0.000964202,0,-0.104344
-2.64973,0,25.2171,13.0168,0,1.99207,0.105883,0,0.100618,0,0,0,-0.00331305,0,-0.105004
-2.27664,0,25.2171,13.0561,0,1.98995,0.10635,0,0.0971592,0,0,0,-0.00737268,0,-0.105384
-1.92992,0,25.2171,13.0928,0,1.98664,0.106428,0,0.0938978,0,0,0,-0.0111932,0,-0.105529
-1.6077,0,25.2171,13.1268,0,1.9824,0.106307,0,0.0908486,0,0,0,-0.0147781,0,-0.105476
-1.30824,0,25.2171,13.1584,0,1.97744,0.106201,0,0.0880045,0,0,0,-0.018142,0,-0.105262
-1.02994,0,25.2171,13.1877,0,1.97194,0.105884,0,0.0853652,0,0,0,-0.0212793,0,-0.104918
-0.771312,0,25.2171,13.2149,0,1.96607,0.105451,0,0.0829305,0,0,0,-0.0241711,0,-0.104474
-0.530955,0,25.2171,13.24,0,1.95996,0.10473,0,0.0806853,0,0,0,-0.0268671,0,-0.103953
-0.307583,0,25.2171,13.2631,0,1.95371,0.104208,0,0.0786221,0,0,0,-0.0293813,0,-0.103374
-0.0999933,0,25.2171,13.2846,0,1.94741,0.10551,0,0.076711,0,0,0,-0.0322835,0,-0.102748
-96.3741,0,26.9481,12.1348,0,0.0200765,-9.3107e-05,0,0.080146,0,0,0,0.00532475,0,0.000173577
-89.3784,0,26.9481,12.1328,0,0.0571658,-0.000575009,0,0.080325,0,0,0,0.0054357,0,0.000611658
-82.877,0,26.9481,12.127,0,0.0933948,-0.00113559,0,0.0808558,0,0,0,0.00585146,0,0.00113518
-76.8351,0,26.9481,12.1185,0,0.13052,-0.00164285,0,0.081738,0,0,0,0.00654322,0,0.00163976
-71.22,0,26.9481,12.1078,0,0.169634,-0.00211665,0,0.0829162,0,0,0,0.00749182,0,0.00210337
-66.0017,0,26.9481,12.0955,0,0.211654,-0.00251633,0,0.0843907,0,0,0,0.00869605,0,0.00249782
-61.1522,0,26.9481,12.0824,0,0.257168,-0.00282533,0,0.0861549,0,0,0,0.0101429,0,0.00279629
-56.6453,0,26.9481,12.069,0,0.306554,-0.0030172,0,0.0881946,0,0,0,0.0118278,0,0.00296981
-52.4568,0,26.9481,12.0561,0,0.360031,-0.00304831,0,0.0904964,0,0,0,0.0137462,0,0.00298325
-48.5644,0,26.9481,12.0443,0,0.417672,-0.00288665,0,0.0930464,0,0,0,0.0158885,0,0.0027967
-44.9469,0,26.9481,12.0344,0,0.47941,-0.00247494,0,0.0958443,0,0,0,0.0182394,0,0.00236682
-41.5851,0,26.9481,12.027,0,0.54505,-0.00178694,0,0.0988698,0,0,0,0.0207761,0,0.0016484
-38.4609,0,26.9481,12.0228,0,0.614269,-0.000764245,0,0.102074,0,0,0,0.0234664,0,0.000596447
-35.5573,0,26.9481,12.0225,0,0.686623,0.000625459,0,0.105396,0,0,0,0.026269,0,-0.000831431
-32.859,0,26.9481,12.0264,0,0.761561,0.00242846,0,0.108793,0,0,0,0.0291326,0,-0.00267223
-30.3513,0,26.9481,12.0353,0,0.838432,0.00468776,0,0.112218,0,0,0,0.0319966,0,-0.0049552
-28.0208,0,26.9481,12.0493,0,0.916507,0.00738256,0,0.115581,0,0,0,0.0347927,0,-0.00769959
-25.855,0,26.9481,12.0687,0,0.994996,0.010562,0,0.118813,0,0,0,0.0374457,0,-0.0109114
-23.8422,0,26.9481,12.0938,0,1.07307,0.014208,0,0.121838,0,0,0,0.0398771,0,-0.0145824
-21.9717,0,26.9481,12.1243,0,1.1499,0.0182847,0,0.124553,0,0,0,0.0420092,0,-0.0186892
-20.2333,0,26.9481,12.1602,0,1.22467,0.0227725,0,0.12689,0,0,0,0.0437634,0,-0.0231899
-18.6177,0,26.9481,12.2012,0,1.29659,0.0275883,0,0.128778,0,0,0,0.0450678,0,-0.0280256
-17.1164,0,26.9481,12.2467,0,1.36496,0.0326931,0,0.130142,0,0,0,0.0458638,0,-0.0331237
-15.7211,0,26.9481,12.2964,0,1.42916,0.0379873,0,0.130955,0,0,0,0.0461092,0,-0.0383997
-14.4243,0,26.9481,12.3495,0,1.4887,0.043367,0,0.131196,0,0,0,0.0457756,0,-0.0437604
-13.2193,0,26.9481,12.4054,0,1.5432,0.0487636,0,0.130845,0,0,0,0.0448534,0,-0.0491088
-12.0993,0,26.9481,12.4633,0,1.59241,0.0540826,0,0.129915,0,0,0,0.0433572,0,-0.0543469
-11.0585,0,26.9481,12.5226,0,1.63623,0.0591914,0,0.12844,0,0,0,0.0413205,0,-0.0593858
-10.0913,0,26.9481,12.5824,0,1.67468,0.0640276,0,0.126476,0,0,0,0.038788,0,-0.0641491
-9.19237,0,26.9481,12.6422,0,1.70788,0.0685633,0,0.124085,0,0,0,0.0358233,0,-0.0685712
-8.35698,0,26.9481,12.7013,0,1.73606,0.0726582,0,0.121328,0,0,0,0.0325036,0,-0.0726019
-7.58061,0,26.9481,12.7592,0,1.75953,0.0763605,0,0.118289,0,0,0,0.0288998,0,-0.0762095
-6.85911,0,26.9481,12.8155,0,1.77864,0.0796495,0,0.11505,0,0,0,0.0250962,0,-0.0793802
-6.18859,0,26.9481,12.8698,0,1.79381,0.0824921,0,0.111687,0,0,0,0.021164,0,-0.0821133
-5.56544,0,26.9481,12.9219,0,1.80543,0.0849135,0,0.108262,0,0,0,0.0171762,0,-0.0844191
-4.98633,0,26.9481,12.9715,0,1.81393,0.0868663,0,0.104823,0,0,0,0.013199,0,-0.0863211
-4.44814,0,26.9481,13.0185,0,1.81972,0.0884071,0,0.101433,0,0,0,0.00927947,0,-0.087851
-3.94798,0,26.9481,13.0628,0,1.82319,0.0896545,0,0.0981324,0,0,0,0.00546078,0,-0.0890418
-3.48316,0,26.9481,13.1045,0,1.82468,0.0906114,0,0.0949486,0,0,0,0.00177817,0,-0.0899294
-3.05118,0,26.9481,13.1436,0,1.82454,0.0912515,0,0.0919023,0,0,0,-0.00173319,0,-0.0905524
-2.64973,0,26.9481,13.1801,0,1.82306,0.0917266,0,0.089008,0,0,0,-0.00507429,0,-0.0909472
-2.27664,0,26.9481,13.2142,0,1.82049,0.0919878,0,0.0862861,0,0,0,-0.00823535,0,-0.0911485
-1.92992,0,26.9481,13.2459,0,1.81706,0.0919455,0,0.0837364,0,0,0,-0.0111968,0,-0.0911884
-1.6077,0,26.9481,13.2753,0,1.81296,0.091809,0,0.0813589,0,0,0,-0.0139567,0,-0.0910961
-1.30824,0,26.9481,13.3026,0,1.80838,0.091687,0,0.0791536,0,0,0,-0.0165476,0,-0.090897
-1.02994,0,26.9481,13.3279,0,1.80343,0.0914302,0,0.0771068,0,0,0,-0.0189572,0,-0.0906124
-0.771312,0,26.9481,13.3513,0,1.79825,0.091054,0,0.0752048,0,0,0,-0.0211763,0,-0.0902616
-0.530955,0,26.9481,13.373,0,1.79293,0.0905286,0,0.0734543,0,0,0,-0.0232505,0,-0.0898619
-0.307583,0,26.9481,13.393,0,1.78755,0.0901526,0,0.0718486,0,0,0,-0.0251753,0,-0.0894271
-0.0999933,0,26.9481,13.4116,0,1.78218,0.0912585,0,0.0703462,0,0,0,-0.0274519,0,-0.0889639
-96.3741,0,28.8532,12.2822,0,0.0202357,-8.27837e-05,0,0.074886,0,0,0,0.00540831,0,0.000145834
-89.3784,0,28.8532,12.2804,0,0.0582392,-0.000476733,0,0.0750926,0,0,0,0.00556913,0,0.000501805
-82.877,0,28.8532,12.2757,0,0.0953714,-0.000914047,0,0.0756372,0,0,0,0.0059909,0,0.000914052
-76.8351,0,28.8532,12.2689,0,0.133361,-0.00130787,0,0.0765073,0,0,0,0.00668273,0,0.0012998
-71.22,0,28.8532,12.2604,0,0.173258,-0.00165677,0,0.0776596,0,0,0,0.00762053,0,0.00163409
-66.0017,0,28.8532,12.2509,0,0.215914,-0.00191459,0,0.0790812,0,0,0,0.00880038,0,0.00188718
-61.1522,0,28.8532,12.2411,0,0.26187,-0.00206822,0,0.0807654,0,0,0,0.0102075,0,0.00202987
-56.6453,0,28.8532,12.2315,0,0.311448,-0.00208732,0,0.0827063,0,0,0,0.0118318,0,0.00203188
-52.4568,0,28.8532,12.2229,0,0.364798,-0.00193605,0,0.0848853,0,0,0,0.0136622,0,0.00185844
-48.5644,0,28.8532,12.2158,0,0.421919,-0.00157665,0,0.0872772,0,0,0,0.0156826,0,0.00147154
-44.9469,0,28.8532,12.211,0,0.482663,-0.0009541,0,0.0898506,0,0,0,0.0178705,0,0.00083157
-41.5851,0,28.8532,12.2092,0,0.546752,-4.63778e-05,0,0.0925802,0,0,0,0.0201959,0,-0.00010093
-38.4609,0,28.8532,12.2108,0,0.613783,0.0011836,0,0.0954292,0,0,0,0.0226198,0,-0.00136284
-35.5573,0,28.8532,12.2164,0,0.683239,0.00276606,0,0.0983472,0,0,0,0.0250955,0,-0.00298604
-32.859,0,28.8532,12.2264,0,0.754508,0.00474613,0,0.101277,0,0,0,0.0275679,0,-0.00499505
-30.3513,0,28.8532,12.2413,0,0.826896,0.00713527,0,0.104145,0,0,0,0.0299748,0,-0.00740474
-28.0208,0,28.8532,12.2612,0,0.89965,0.00991018,0,0.106894,0,0,0,0.0322493,0,-0.0102181
-25.855,0,28.8532,12.2862,0,0.971984,0.0130962,0,0.109449,0,0,0,0.0343224,0,-0.0134245
-23.8422,0,28.8532,12.3163,0,1.04311,0.0166511,0,0.111722,0,0,0,0.0361238,0,-0.0169989
-21.9717,0,28.8532,12.3513,0,1.11224,0.020532,0,0.113656,0,0,0,0.0375899,0,-0.0209023
-20.2333,0,28.8532,12.3909,0,1.17866,0.0247206,0,0.115196,0,0,0,0.0386626,0,-0.0250811
-18.6177,0,28.8532,12.4347,0,1.24172,0.0290981,0,0.116292,0,0,0,0.0392915,0,-0.0294697
-17.1164,0,28.8532,12.4821,0,1.30085,0.0336353,0,0.116912,0,0,0,0.0394444,0,-0.0339916
-15.7211,0,28.8532,12.5326,0,1.3556,0.0382569,0,0.117037,0,0,0,0.0391031,0,-0.0385662
-14.4243,0,28.8532,12.5855,0,1.40565,0.0428265,0,0.116662,0,0,0,0.0382649,0,-0.0431126
-13.2193,0,28.8532,12.6401,0,1.45078,0.0473104,0,0.115798,0,0,0,0.0369482,0,-0.04755
-12.0993,0,28.8532,12.6958,0,1.49094,0.0516492,0,0.114483,0,0,0,0.0351846,0,-0.0518046
-11.0585,0,28.8532,12.7519,0,1.52615,0.0557383,0,0.112773,0,0,0,0.0330153,0,-0.0558144
-10.0913,0,28.8532,12.8078,0,1.55655,0.0595199,0,0.11072,0,0,0,0.0304938,0,-0.0595293
-9.19237,0,28.8532,12.863,0,1.58236,0.062992,0,0.108371,0,0,0,0.0276866,0,-0.0629123
-8.35698,0,28.8532,12.917,0,1.60389,0.0660726,0,0.105804,0,0,0,0.0246647,0,-0.0659396
-7.58061,0,28.8532,12.9693,0,1.62147,0.0688069,0,0.103081,0,0,0,0.0214826,0,-0.0686007
-6.85911,0,28.8532,13.0198,0,1.63547,0.071197,0,0.100251,0,0,0,0.0182013,0,-0.0708992
-6.18859,0,28.8532,13.0681,0,1.64626,0.0732619,0,0.0973768,0,0,0,0.0148847,0,-0.0728484
-5.56544,0,28.8532,13.1142,0,1.65424,0.0749386,0,0.0945029,0,0,0,0.0115875,0,-0.0744657
-4.98633,0,28.8532,13.1578,0,1.65978,0.0762689,0,0.0916663,0,0,0,0.00833928,0,-0.0757762
-4.44814,0,28.8532,13.199,0,1.66321,0.0773415,0,0.0889112,0,0,0,0.00517378,0,-0.0768106
-3.94798,0,28.8532,13.2377,0,1.66486,0.0781622,0,0.0862625,0,0,0,0.00212976,0,-0.0775989
-3.48316,0,28.8532,13.274,0,1.66504,0.0787755,0,0.0837266,0,0,0,-0.000781601,0,-0.0781705
-3.05118,0,28.8532,13.3079,0,1.66399,0.0791162,0,0.0813099,0,0,0,-0.00354142,0,-0.0785556
-2.64973,0,28.8532,13.3395,0,1.66196,0.0794453,0,0.0790308,0,0,0,-0.00615049,0,-0.0787823
-2.27664,0,28.8532,13.369,0,1.65914,0.0796059,0,0.0768955,0,0,0,-0.00861445,0,-0.0788762
-1.92992,0,28.8532,13.3964,0,1.65571,0.0794859,0,0.0748982,0,0,0,-0.0109086,0,-0.0788599
-1.6077,0,28.8532,13.4218,0,1.65183,0.0793666,0,0.073039,0,0,0,-0.0130468,0,-0.0787541
-1.30824,0,28.8532,13.4454,0,1.64761,0.0792507,0,0.0713109,0,0,0,-0.0150528,0,-0.0785775
-1.02994,0,28.8532,13.4673,0,1.64316,0.0790265,0,0.0697077,0,0,0,-0.0169056,0,-0.0783446
-0.771312,0,28.8532,13.4876,0,1.63858,0.0787139,0,0.0682299,0,0,0,-0.0186228,0,-0.0780691
-0.530955,0,28.8532,13.5063,0,1.63393,0.0783808,0,0.0668713,0,0,0,-0.0202274,0,-0.0777629
-0.307583,0,28.8532,13.5237,0,1.62927,0.0780141,0,0.0656128,0,0,0,-0.021713,0,-0.0774342
-0.0999933,0,28.8532,13.5397,0,1.62464,0.0790053,0,0.064442,0,0,0,-0.0235141,0,-0.0770873
-96.3741,0,30.95,12.4336,0,0.0203955,-6.55563e-05,0,0.0698722,0,0,0,0.00548214,0,0.000111168
-89.3784,0,30.95,12.4322,0,0.0591759,-0.000361689,0,0.0700942,0,0,0,0.00568158,0,0.000376308
-82.877,0,30.95,12.4287,0,0.0970699,-0.00067461,0,0.0706348,0,0,0,0.00610542,0,0.000673097
-76.8351,0,30.95,12.4237,0,0.135758,-0.000949302,0,0.0714766,0,0,0,0.00679075,0,0.000935215
-71.22,0,30.95,12.4176,0,0.176242,-0.00116684,0,0.0725858,0,0,0,0.00770906,0,0.00113558
-66.0017,0,30.95,12.411,0,0.219298,-0.00128297,0,0.0739454,0,0,0,0.00885287,0,0.00124367
-61.1522,0,30.95,12.4046,0,0.265412,-0.00127631,0,0.0755442,0,0,0,0.0102052,0,0.00122922
-56.6453,0,30.95,12.399,0,0.314841,-0.0011257,0,0.0773648,0,0,0,0.0117504,0,0.00106168
-52.4568,0,30.95,12.3948,0,0.367664,-0.000793068,0,0.0793841,0,0,0,0.0134712,0,0.000707703
-48.5644,0,30.95,12.3926,0,0.4238,-0.000243256,0,0.0815855,0,0,0,0.0153452,0,0.000132666
-44.9469,0,30.95,12.393,0,0.483023,0.000555931,0,0.0839181,0,0,0,0.0173434,0,-0.000697699
-41.5851,0,30.95,12.3965,0,0.544977,0.00165561,0,0.0863417,0,0,0,0.01943,0,-0.00181537
-38.4609,0,30.95,12.4038,0,0.60919,0.00306094,0,0.0888335,0,0,0,0.0215614,0,-0.00324763
-35.5573,0,30.95,12.4151,0,0.675088,0.00479501,0,0.0913368,0,0,0,0.0236877,0,-0.00501492
-32.859,0,30.95,12.4309,0,0.74202,0.0068811,0,0.0937833,0,0,0,0.0257532,0,-0.00712872
-30.3513,0,30.95,12.4512,0,0.809273,0.00931868,0,0.0961043,0,0,0,0.027698,0,-0.00958965
-28.0208,0,30.95,12.4763,0,0.876105,0.0121039,0,0.0982488,0,0,0,0.029461,0,-0.012386
-25.855,0,30.95,12.506,0,0.941766,0.015193,0,0.10016,0,0,0,0.0309824,0,-0.0154936
-23.8422,0,30.95,12.5402,0,1.00553,0.0185592,0,0.10177,0,0,0,0.0322063,0,-0.0188747
-21.9717,0,30.95,12.5785,0,1.06672,0.0221554,0,0.103028,0,0,0,0.0330851,0,-0.02248
-20.2333,0,30.95,12.6206,0,1.12474,0.0259444,0,0.103893,0,0,0,0.0335796,0,-0.0262519
-18.6177,0,30.95,12.666,0,1.17906,0.0298291,0,0.104348,0,0,0,0.0336631,0,-0.0301255
-17.1164,0,30.95,12.714,0,1.22929,0.0337649,0,0.104387,0,0,0,0.0333275,0,-0.0340305
-15.7211,0,30.95,12.7642,0,1.27515,0.0376805,0,0.104006,0,0,0,0.0325723,0,-0.0378962
-14.4243,0,30.95,12.8158,0,1.31645,0.0414657,0,0.103221,0,0,0,0.0314147,0,-0.0416554
-13.2193,0,30.95,12.8682,0,1.35316,0.0451031,0,0.102066,0,0,0,0.0298872,0,-0.0452492
-12.0993,0,30.95,12.9208,0,1.38532,0.0485555,0,0.100576,0,0,0,0.028027,0,-0.048629
-11.0585,0,30.95,12.9732,0,1.41308,0.0517745,0,0.0988009,0,0,0,0.0258844,0,-0.0517545
-10.0913,0,30.95,13.0248,0,1.43666,0.0546636,0,0.0967985,0,0,0,0.0235088,0,-0.0545956
-9.19237,0,30.95,13.0751,0,1.45633,0.057261,0,0.0946138,0,0,0,0.0209574,0,-0.0571363
-8.35698,0,30.95,13.1239,0,1.47241,0.0595653,0,0.0923041,0,0,0,0.0182919,0,-0.0593721
-7.58061,0,30.95,13.1709,0,1.48526,0.0615536,0,0.0899262,0,0,0,0.015553,0,-0.0613069
-6.85911,0,30.95,13.2158,0,1.49521,0.063266,0,0.0875195,0,0,0,0.012781,0,-0.0629516
-6.18859,0,30.95,13.2586,0,1.50261,0.0647286,0,0.085113,0,0,0,0.0100276,0,-0.0643232
-5.56544,0,30.95,13.2992,0,1.5078,0.0658605,0,0.0827351,0,0,0,0.00733351,0,-0.065444
-4.98633,0,30.95,13.3374,0,1.5111,0.0667681,0,0.0804197,0,0,0,0.00470746,0,-0.0663377
-4.44814,0,30.95,13.3734,0,1.51279,0.0675285,0,0.0781951,0,0,0,0.00216976,0,-0.0670289
-3.94798,0,30.95,13.4071,0,1.51314,0.0680712,0,0.0760731,0,0,0,-0.00024901,0,-0.0675432
-3.48316,0,30.95,13.4387,0,1.51238,0.0684188,0,0.0740535,0,0,0,-0.00254313,0,-0.0679045
-3.05118,0,30.95,13.4681,0,1.51073,0.0686045,0,0.0721476,0,0,0,-0.00470973,0,-0.0681348
-2.64973,0,30.95,13.4955,0,1.50837,0.0688433,0,0.0703614,0,0,0,-0.00675185,0,-0.068256
-2.27664,0,30.95,13.5211,0,1.50545,0.0688943,0,0.0686832,0,0,0,-0.00867,0,-0.0682856
-1.92992,0,30.95,13.5448,0,1.5021,0.0687836,0,0.0671187,0,0,0,-0.010452,0,-0.0682401
-1.6077,0,30.95,13.5668,0,1.49845,0.068657,0,0.0656679,0,0,0,-0.0121167,0,-0.0681354
-1.30824,0,30.95,13.5872,0,1.49458,0.0685037,0,0.0643139,0,0,0,-0.0136704,0,-0.0679829
-1.02994,0,30.95,13.6061,0,1.49058,0.0683481,0,0.0630565,0,0,0,-0.0151015,0,-0.0677929
-0.771312,0,30.95,13.6236,0,1.48651,0.0681307,0,0.0618961,0,0,0,-0.0164454,0,-0.0675762
-0.530955,0,30.95,13.6399,0,1.48242,0.0679093,0,0.0608269,0,0,0,-0.0176901,0,-0.0673401
-0.307583,0,30.95,13.6549,0,1.47836,0.0675574,0,0.0598427,0,0,0,-0.0188318,0,-0.0670892
-0.0999933,0,30.95,13.6688,0,1.47437,0.0685047,0,0.0589267,0,0,0,-0.0202643,0,-0.0668264
-96.3741,0,33.2578,12.589,0,0.0205262,-3.80056e-05,0,0.0650565,0,0,0,0.00553911,0,6.98227e-05
-89.3784,0,33.2578,12.588,0,0.0599028,-0.000233697,0,0.0652941,0,0,0,0.00576617,0,0.000235499
-82.877,0,33.2578,12.5858,0,0.0983684,-0.00041911,0,0.0658214,0,0,0,0.00618694,0,0.000412728
-76.8351,0,33.2578,12.5827,0,0.137535,-0.000567058,0,0.0666383,0,0,0,0.00685787,0,0.000547265
-71.22,0,33.2578,12.5791,0,0.178352,-0.000649311,0,0.0677082,0,0,0,0.00774663,0,0.000610816
-66.0017,0,33.2578,12.5756,0,0.221513,-0.000621565,0,0.0690055,0,0,0,0.00884143,0,0.000572877
-61.1522,0,33.2578,12.5728,0,0.267439,-0.000460206,0,0.0705044,0,0,0,0.0101228,0,0.000403025
-56.6453,0,33.2578,12.5713,0,0.316318,-0.000146835,0,0.0721844,0,0,0,0.0115697,0,7.17429e-05
-52.4568,0,33.2578,12.5715,0,0.368151,0.000359368,0,0.07403,0,0,0,0.0131593,0,-0.000451352
-48.5644,0,33.2578,12.5742,0,0.422783,0.00108009,0,0.0760048,0,0,0,0.0148635,0,-0.0011962
-44.9469,0,33.2578,12.5797,0,0.479914,0.00203723,0,0.0780722,0,0,0,0.0166483,0,-0.0021903
-41.5851,0,33.2578,12.5885,0,0.539122,0.00329224,0,0.0801967,0,0,0,0.0184739,0,-0.00345689
-38.4609,0,33.2578,12.6012,0,0.599882,0.0048258,0,0.0823211,0,0,0,0.0202944,0,-0.00501291
